id,applicant_id,program_id,date,priority,consent
792,3081,1,2026-08-02,2,1
793,3081,3,2026-08-02,3,1
794,1035,1,2026-08-02,1,1
795,3083,1,2026-08-02,1,0
796,1055,1,2026-08-02,1,0
797,1062,1,2026-08-02,1,1
798,1063,4,2026-08-02,1,1
799,1063,1,2026-08-02,2,1
800,1063,3,2026-08-02,3,1
801,3117,3,2026-08-02,1,1
802,3117,1,2026-08-02,2,1
803,3117,2,2026-08-02,3,1
804,3120,1,2026-08-02,1,0
805,3120,2,2026-08-02,2,0
806,3120,3,2026-08-02,3,0
807,3122,2,2026-08-02,1,1
808,3122,1,2026-08-02,2,1
809,3122,3,2026-08-02,3,1
810,1080,1,2026-08-02,1,0
811,3129,1,2026-08-02,1,0
812,1085,1,2026-08-02,1,1
813,1091,1,2026-08-02,1,1
814,1096,1,2026-08-02,1,0
815,3145,4,2026-08-02,1,0
816,3145,3,2026-08-02,2,0
817,3145,1,2026-08-02,3,0
818,1099,1,2026-08-02,1,1
819,1099,4,2026-08-02,2,1
820,1099,2,2026-08-02,3,1
821,1100,3,2026-08-02,1,0
822,1100,1,2026-08-02,2,0
823,1100,4,2026-08-02,3,0
824,1103,3,2026-08-02,1,1
825,1103,1,2026-08-02,2,1
826,1103,2,2026-08-02,3,1
827,1104,1,2026-08-02,1,1
828,1104,3,2026-08-02,2,1
829,1104,4,2026-08-02,3,1
830,3152,1,2026-08-02,1,1
831,1106,1,2026-08-02,1,0
832,3155,1,2026-08-02,1,1
833,3155,2,2026-08-02,2,1
834,3155,4,2026-08-02,3,1
835,3153,1,2026-08-02,1,1
836,1116,1,2026-08-02,1,1
837,3167,1,2026-08-02,1,0
838,3167,2,2026-08-02,2,0
839,3167,3,2026-08-02,3,0
840,3176,1,2026-08-02,1,1
841,3179,1,2026-08-02,1,1
842,3179,4,2026-08-02,2,1
843,3179,3,2026-08-02,3,1
844,3180,2,2026-08-02,1,0
845,3180,1,2026-08-02,2,0
846,3180,3,2026-08-02,3,0
847,3181,1,2026-08-02,1,0
848,1135,4,2026-08-02,1,0
849,1135,1,2026-08-02,2,0
850,1135,3,2026-08-02,3,0
851,1135,2,2026-08-02,4,0
852,1137,1,2026-08-02,1,1
853,1137,3,2026-08-02,2,1
854,1137,4,2026-08-02,3,1
855,3185,3,2026-08-02,1,0
856,3185,2,2026-08-02,2,0
857,3185,1,2026-08-02,3,0
858,1141,1,2026-08-02,1,1
859,1146,1,2026-08-02,1,0
860,1149,2,2026-08-02,1,1
861,1149,1,2026-08-02,2,1
862,3199,4,2026-08-02,1,0
863,3199,2,2026-08-02,2,0
864,3199,1,2026-08-02,3,0
865,1156,3,2026-08-02,1,1
866,1156,1,2026-08-02,2,1
867,3207,4,2026-08-02,1,1
868,3207,3,2026-08-02,2,1
869,3207,1,2026-08-02,3,1
870,1162,3,2026-08-02,1,1
871,1162,1,2026-08-02,2,1
872,1178,3,2026-08-02,1,0
873,1178,1,2026-08-02,2,0
874,1178,4,2026-08-02,3,0
875,1181,1,2026-08-02,1,1
876,3232,1,2026-08-02,1,0
877,3232,4,2026-08-02,2,0
878,3232,2,2026-08-02,3,0
879,3235,1,2026-08-02,1,1
880,1189,1,2026-08-02,1,1
881,3240,1,2026-08-02,1,0
882,1195,1,2026-08-02,1,0
883,3244,3,2026-08-02,1,0
884,3244,2,2026-08-02,2,0
885,3244,1,2026-08-02,3,0
886,1199,1,2026-08-02,1,1
887,3248,1,2026-08-02,1,1
888,1202,1,2026-08-02,1,0
889,1204,3,2026-08-02,1,1
890,1204,2,2026-08-02,2,1
891,1204,1,2026-08-02,3,1
892,1205,1,2026-08-02,1,1
893,1207,1,2026-08-02,1,1
894,3259,1,2026-08-02,1,1
895,3259,3,2026-08-02,2,1
896,3259,4,2026-08-02,3,1
897,1214,1,2026-08-02,1,0
898,1214,4,2026-08-02,2,0
899,1214,2,2026-08-02,3,0
900,3285,1,2026-08-02,1,1
901,1246,1,2026-08-02,1,0
902,1246,3,2026-08-02,2,0
903,1246,2,2026-08-02,3,0
904,1247,1,2026-08-02,1,0
905,1264,1,2026-08-02,1,1
906,3317,1,2026-08-02,1,1
907,3317,4,2026-08-02,2,1
908,3317,2,2026-08-02,3,1
909,3317,3,2026-08-02,4,1
910,3319,3,2026-08-02,1,1
911,3319,1,2026-08-02,2,1
912,3319,2,2026-08-02,3,1
913,3319,4,2026-08-02,4,1
914,3325,4,2026-08-02,1,0
915,3325,1,2026-08-02,2,0
916,3325,2,2026-08-02,3,0
917,3325,3,2026-08-02,4,0
918,1280,3,2026-08-02,1,0
919,1280,4,2026-08-02,2,0
920,1280,2,2026-08-02,3,0
921,1280,1,2026-08-02,4,0
922,1283,1,2026-08-02,1,1
923,1283,4,2026-08-02,2,1
924,1283,3,2026-08-02,3,1
925,3334,4,2026-08-02,1,0
926,3334,1,2026-08-02,2,0
927,3334,3,2026-08-02,3,0
928,3335,1,2026-08-02,1,0
929,3335,3,2026-08-02,2,0
930,3335,2,2026-08-02,3,0
931,3335,4,2026-08-02,4,0
932,3336,4,2026-08-02,1,1
933,3336,1,2026-08-02,2,1
934,1299,1,2026-08-02,1,0
935,1299,2,2026-08-02,2,0
936,1299,4,2026-08-02,3,0
937,1299,3,2026-08-02,4,0
938,3348,1,2026-08-02,1,0
939,1315,3,2026-08-02,1,0
940,1315,2,2026-08-02,2,0
941,1315,1,2026-08-02,3,0
942,3367,4,2026-08-02,1,0
943,3367,1,2026-08-02,2,0
944,3376,3,2026-08-02,1,0
945,3376,4,2026-08-02,2,0
946,3376,1,2026-08-02,3,0
947,3376,2,2026-08-02,4,0
948,1330,1,2026-08-02,1,1
949,1330,4,2026-08-02,2,1
950,1330,2,2026-08-02,3,1
951,1331,1,2026-08-02,1,1
952,1344,1,2026-08-02,1,1
953,3396,1,2026-08-02,1,1
954,1359,2,2026-08-02,1,1
955,1359,1,2026-08-02,2,1
956,3409,2,2026-08-02,1,1
957,3409,1,2026-08-02,2,1
958,3409,3,2026-08-02,3,1
959,1363,2,2026-08-02,1,0
960,1363,3,2026-08-02,2,0
961,1363,4,2026-08-02,3,0
962,1363,1,2026-08-02,4,0
963,1365,1,2026-08-02,1,0
964,1365,3,2026-08-02,2,0
965,3417,1,2026-08-02,1,0
966,1370,1,2026-08-02,1,1
967,1370,2,2026-08-02,2,1
968,1370,4,2026-08-02,3,1
969,1370,3,2026-08-02,4,1
970,1378,2,2026-08-02,1,0
971,1378,3,2026-08-02,2,0
972,1378,1,2026-08-02,3,0
973,1380,2,2026-08-02,1,1
974,1380,1,2026-08-02,2,1
975,3432,1,2026-08-02,1,1
976,3432,2,2026-08-02,2,1
977,3432,3,2026-08-02,3,1
978,1388,1,2026-08-02,1,1
979,3440,4,2026-08-02,1,0
980,3440,1,2026-08-02,2,0
981,1397,1,2026-08-02,1,0
982,3448,4,2026-08-02,1,1
983,3448,2,2026-08-02,2,1
984,3448,1,2026-08-02,3,1
985,1403,3,2026-08-02,1,1
986,1403,2,2026-08-02,2,1
987,1403,1,2026-08-02,3,1
988,1422,4,2026-08-02,1,1
989,1422,3,2026-08-02,2,1
990,1422,1,2026-08-02,3,1
991,1423,1,2026-08-02,1,0
992,1423,4,2026-08-02,2,0
993,1423,3,2026-08-02,3,0
994,1423,2,2026-08-02,4,0
995,3475,3,2026-08-02,1,0
996,3475,4,2026-08-02,2,0
997,3475,1,2026-08-02,3,0
998,3482,2,2026-08-02,1,1
999,3482,4,2026-08-02,2,1
1000,3482,1,2026-08-02,3,1
1001,3484,1,2026-08-02,1,0
1002,1445,1,2026-08-02,1,1
1003,3495,3,2026-08-02,1,1
1004,3495,1,2026-08-02,2,1
1005,3495,2,2026-08-02,3,1
1006,1447,1,2026-08-02,1,0
1007,1447,4,2026-08-02,2,0
1008,1447,2,2026-08-02,3,0
1009,3499,1,2026-08-02,1,0
1010,3499,4,2026-08-02,2,0
1011,3499,2,2026-08-02,3,0
1012,1458,1,2026-08-02,1,1
1013,1482,1,2026-08-02,1,1
1014,1494,1,2026-08-02,1,0
1015,1497,4,2026-08-02,1,0
1016,1497,1,2026-08-02,2,0
1017,1497,3,2026-08-02,3,0
1018,1501,1,2026-08-02,1,0
1019,1507,1,2026-08-02,1,1
1020,1507,3,2026-08-02,2,1
1021,1507,4,2026-08-02,3,1
1022,1515,1,2026-08-02,1,0
1023,1515,4,2026-08-02,2,0
1024,1515,2,2026-08-02,3,0
1025,1526,3,2026-08-02,1,1
1026,1526,2,2026-08-02,2,1
1027,1526,1,2026-08-02,3,1
1028,1531,1,2026-08-02,1,1
1029,1531,3,2026-08-02,2,1
1030,1531,2,2026-08-02,3,1
1031,1556,1,2026-08-02,1,1
1032,1564,3,2026-08-02,1,0
1033,1564,1,2026-08-02,2,0
1034,1564,2,2026-08-02,3,0
1035,1568,3,2026-08-02,1,0
1036,1568,4,2026-08-02,2,0
1037,1568,1,2026-08-02,3,0
1038,1570,3,2026-08-02,1,1
1039,1570,4,2026-08-02,2,1
1040,1570,1,2026-08-02,3,1
1041,1570,2,2026-08-02,4,1
1042,1614,1,2026-08-02,1,0
1043,1614,2,2026-08-02,2,0
1044,1614,3,2026-08-02,3,0
1045,1638,1,2026-08-02,1,1
1046,1638,4,2026-08-02,2,1
1047,1638,2,2026-08-02,3,1
1048,1639,3,2026-08-02,1,0
1049,1639,1,2026-08-02,2,0
1050,1644,1,2026-08-02,1,0
1051,1644,2,2026-08-02,2,0
1052,1655,3,2026-08-02,1,0
1053,1655,1,2026-08-02,2,0
1054,1655,2,2026-08-02,3,0
1055,1667,1,2026-08-02,1,0
1056,1682,1,2026-08-02,1,0
1057,1682,3,2026-08-02,2,0
1058,1682,4,2026-08-02,3,0
1059,1683,3,2026-08-02,1,1
1060,1683,2,2026-08-02,2,1
1061,1683,1,2026-08-02,3,1
1062,1686,3,2026-08-02,1,0
1063,1686,1,2026-08-02,2,0
1064,1686,4,2026-08-02,3,0
1065,1688,1,2026-08-02,1,0
1066,1697,1,2026-08-02,1,1
1067,1710,3,2026-08-02,1,0
1068,1710,1,2026-08-02,2,0
1069,1722,1,2026-08-02,1,0
1070,1722,4,2026-08-02,2,0
1071,1722,3,2026-08-02,3,0
1072,1735,1,2026-08-02,1,0
1073,1740,3,2026-08-02,1,1
1074,1740,1,2026-08-02,2,1
1075,1740,2,2026-08-02,3,1
1076,1743,2,2026-08-02,1,1
1077,1743,1,2026-08-02,2,1
1078,1771,3,2026-08-02,1,1
1079,1771,1,2026-08-02,2,1
1080,1771,4,2026-08-02,3,1
1081,1771,2,2026-08-02,4,1
1082,1793,3,2026-08-02,1,0
1083,1793,4,2026-08-02,2,0
1084,1793,1,2026-08-02,3,0
1085,1810,2,2026-08-02,1,1
1086,1810,1,2026-08-02,2,1
1087,1810,4,2026-08-02,3,1
1088,1828,1,2026-08-02,1,1
1089,1845,1,2026-08-02,1,0
1090,1845,3,2026-08-02,2,0
1091,1845,2,2026-08-02,3,0
1092,1846,1,2026-08-02,1,0
1093,1846,3,2026-08-02,2,0
1094,1846,2,2026-08-02,3,0
1095,1860,1,2026-08-02,1,1
1096,1874,1,2026-08-02,1,1
1097,1874,4,2026-08-02,2,1
1098,1874,2,2026-08-02,3,1
1099,1874,3,2026-08-02,4,1
1100,1882,1,2026-08-02,1,0
1101,1882,3,2026-08-02,2,0
1102,1882,2,2026-08-02,3,0
1103,1885,2,2026-08-02,1,1
1104,1885,1,2026-08-02,2,1
1105,1885,4,2026-08-02,3,1
1106,1906,1,2026-08-02,1,0
1107,1909,1,2026-08-02,1,1
1108,1911,3,2026-08-02,1,0
1109,1911,1,2026-08-02,2,0
1110,1911,4,2026-08-02,3,0
1111,1911,2,2026-08-02,4,0
1112,1913,1,2026-08-02,1,0
1113,1913,2,2026-08-02,2,0
1114,1913,4,2026-08-02,3,0
1115,1942,1,2026-08-02,1,0
1116,1948,4,2026-08-02,1,1
1117,1948,3,2026-08-02,2,1
1118,1948,1,2026-08-02,3,1
1119,1957,1,2026-08-02,1,1
1120,1957,2,2026-08-02,2,1
1121,1957,3,2026-08-02,3,1
1122,1958,3,2026-08-02,1,0
1123,1958,1,2026-08-02,2,0
1124,1958,4,2026-08-02,3,0
1125,1976,1,2026-08-02,1,1
1126,1984,1,2026-08-02,1,0
1127,1984,3,2026-08-02,2,0
1128,1984,2,2026-08-02,3,0
1129,1987,3,2026-08-02,1,1
1130,1987,1,2026-08-02,2,1
1131,1987,2,2026-08-02,3,1
1132,1988,4,2026-08-02,1,1
1133,1988,1,2026-08-02,2,1
1134,1988,2,2026-08-02,3,1
1135,1990,3,2026-08-02,1,0
1136,1990,1,2026-08-02,2,0
1137,1990,2,2026-08-02,3,0
1138,2007,3,2026-08-02,1,1
1139,2007,2,2026-08-02,2,1
1140,2007,1,2026-08-02,3,1
1141,2012,4,2026-08-02,1,0
1142,2012,3,2026-08-02,2,0
1143,2012,1,2026-08-02,3,0
1144,2020,1,2026-08-02,1,0
1145,2030,1,2026-08-02,1,0
1146,2033,1,2026-08-02,1,1
1147,2042,4,2026-08-02,1,0
1148,2042,1,2026-08-02,2,0
1149,2042,3,2026-08-02,3,0
1150,2042,2,2026-08-02,4,0
1151,4,2,2026-08-02,1,0
1152,9,2,2026-08-02,1,0
1153,2057,2,2026-08-02,1,0
1154,2059,2,2026-08-02,1,0
1155,2059,3,2026-08-02,2,0
1156,2059,4,2026-08-02,3,0
1157,2062,4,2026-08-02,1,0
1158,2062,2,2026-08-02,2,0
1159,2062,3,2026-08-02,3,0
1160,2068,3,2026-08-02,1,0
1161,2068,4,2026-08-02,2,0
1162,2068,2,2026-08-02,3,0
1163,27,2,2026-08-02,1,0
1164,2102,2,2026-08-02,1,0
1165,2105,2,2026-08-02,1,0
1166,2106,2,2026-08-02,1,0
1167,2140,2,2026-08-02,1,0
1168,2163,2,2026-08-02,1,0
1169,116,3,2026-08-02,1,0
1170,116,4,2026-08-02,2,0
1171,116,2,2026-08-02,3,0
1172,2164,4,2026-08-02,1,0
1173,2164,2,2026-08-02,2,0
1174,118,2,2026-08-02,1,0
1175,122,2,2026-08-02,1,1
1176,122,4,2026-08-02,2,1
1177,2175,2,2026-08-02,1,1
1178,2178,2,2026-08-02,1,0
1179,2178,4,2026-08-02,2,0
1180,135,3,2026-08-02,1,0
1181,135,2,2026-08-02,2,0
1182,2207,2,2026-08-02,1,1
1183,2207,3,2026-08-02,2,1
1184,2207,4,2026-08-02,3,1
1185,2209,2,2026-08-02,1,0
1186,2210,2,2026-08-02,1,0
1187,2227,2,2026-08-02,1,0
1188,2228,2,2026-08-02,1,1
1189,183,2,2026-08-02,1,0
1190,188,2,2026-08-02,1,1
1191,198,2,2026-08-02,1,1
1192,210,4,2026-08-02,1,1
1193,210,2,2026-08-02,2,1
1194,211,2,2026-08-02,1,0
1195,213,3,2026-08-02,1,1
1196,213,2,2026-08-02,2,1
1197,213,4,2026-08-02,3,1
1198,2284,2,2026-08-02,1,1
1199,244,2,2026-08-02,1,0
1200,254,2,2026-08-02,1,0
1201,264,2,2026-08-02,1,0
1202,266,2,2026-08-02,1,1
1203,2324,2,2026-08-02,1,1
1204,278,2,2026-08-02,1,0
1205,278,4,2026-08-02,2,0
1206,288,2,2026-08-02,1,0
1207,294,2,2026-08-02,1,1
1208,294,4,2026-08-02,2,1
1209,294,3,2026-08-02,3,1
1210,2346,2,2026-08-02,1,1
1211,2362,2,2026-08-02,1,0
1212,2363,2,2026-08-02,1,0
1213,317,2,2026-08-02,1,0
1214,321,3,2026-08-02,1,1
1215,321,4,2026-08-02,2,1
1216,321,2,2026-08-02,3,1
1217,2373,2,2026-08-02,1,1
1218,325,2,2026-08-02,1,0
1219,2384,2,2026-08-02,1,0
1220,2385,2,2026-08-02,1,1
1221,2385,4,2026-08-02,2,1
1222,347,2,2026-08-02,1,1
1223,2434,2,2026-08-02,1,1
1224,2447,2,2026-08-02,1,1
1225,2458,4,2026-08-02,1,0
1226,2458,3,2026-08-02,2,0
1227,2458,2,2026-08-02,3,0
1228,2462,2,2026-08-02,1,0
1229,423,2,2026-08-02,1,1
1230,423,4,2026-08-02,2,1
1231,2471,2,2026-08-02,1,1
1232,2484,2,2026-08-02,1,0
1233,2484,4,2026-08-02,2,0
1234,2484,3,2026-08-02,3,0
1235,437,2,2026-08-02,1,0
1236,2496,2,2026-08-02,1,0
1237,450,2,2026-08-02,1,1
1238,450,3,2026-08-02,2,1
1239,450,4,2026-08-02,3,1
1240,456,4,2026-08-02,1,0
1241,456,2,2026-08-02,2,0
1242,456,3,2026-08-02,3,0
1243,463,2,2026-08-02,1,0
1244,2517,2,2026-08-02,1,1
1245,2519,2,2026-08-02,1,0
1246,480,2,2026-08-02,1,0
1247,480,4,2026-08-02,2,0
1248,480,3,2026-08-02,3,0
1249,2528,2,2026-08-02,1,1
1250,2545,2,2026-08-02,1,1
1251,2546,2,2026-08-02,1,1
1252,498,2,2026-08-02,1,0
1253,502,3,2026-08-02,1,1
1254,502,2,2026-08-02,2,1
1255,520,3,2026-08-02,1,1
1256,520,2,2026-08-02,2,1
1257,520,4,2026-08-02,3,1
1258,2582,2,2026-08-02,1,1
1259,2586,2,2026-08-02,1,0
1260,540,2,2026-08-02,1,1
1261,554,3,2026-08-02,1,1
1262,554,2,2026-08-02,2,1
1263,2602,2,2026-08-02,1,1
1264,2643,2,2026-08-02,1,0
1265,2656,2,2026-08-02,1,1
1266,2665,2,2026-08-02,1,1
1267,2673,3,2026-08-02,1,0
1268,2673,2,2026-08-02,2,0
1269,2689,2,2026-08-02,1,0
1270,2689,3,2026-08-02,2,0
1271,2689,4,2026-08-02,3,0
1272,641,2,2026-08-02,1,1
1273,646,2,2026-08-02,1,1
1274,2695,2,2026-08-02,1,0
1275,2708,2,2026-08-02,1,1
1276,674,2,2026-08-02,1,0
1277,695,2,2026-08-02,1,1
1278,2747,2,2026-08-02,1,1
1279,2756,2,2026-08-02,1,0
1280,709,2,2026-08-02,1,1
1281,720,2,2026-08-02,1,1
1282,2792,4,2026-08-02,1,1
1283,2792,3,2026-08-02,2,1
1284,2792,2,2026-08-02,3,1
1285,2804,2,2026-08-02,1,0
1286,2811,3,2026-08-02,1,0
1287,2811,2,2026-08-02,2,0
1288,769,2,2026-08-02,1,0
1289,2829,2,2026-08-02,1,0
1290,804,2,2026-08-02,1,0
1291,805,2,2026-08-02,1,1
1292,813,2,2026-08-02,1,1
1293,2869,2,2026-08-02,1,1
1294,825,3,2026-08-02,1,1
1295,825,2,2026-08-02,2,1
1296,825,4,2026-08-02,3,1
1297,2875,2,2026-08-02,1,0
1298,2905,2,2026-08-02,1,1
1299,2906,2,2026-08-02,1,0
1300,2908,2,2026-08-02,1,0
1301,871,2,2026-08-02,1,0
1302,871,3,2026-08-02,2,0
1303,871,4,2026-08-02,3,0
1304,877,2,2026-08-02,1,0
1305,905,2,2026-08-02,1,1
1306,2972,2,2026-08-02,1,1
1307,2972,4,2026-08-02,2,1
1308,2972,3,2026-08-02,3,1
1309,2976,2,2026-08-02,1,0
1310,931,2,2026-08-02,1,1
1311,3003,2,2026-08-02,1,1
1312,3006,2,2026-08-02,1,1
1313,3016,2,2026-08-02,1,1
1314,972,2,2026-08-02,1,0
1315,3024,3,2026-08-02,1,1
1316,3024,2,2026-08-02,2,1
1317,3024,4,2026-08-02,3,1
1318,3030,2,2026-08-02,1,0
1319,3030,4,2026-08-02,2,0
1320,3030,3,2026-08-02,3,0
1321,3046,2,2026-08-02,1,0
1322,1010,3,2026-08-02,1,0
1323,1010,2,2026-08-02,2,0
1324,1012,2,2026-08-02,1,1
1325,1015,2,2026-08-02,1,0
1326,3073,2,2026-08-02,1,1
1327,3087,2,2026-08-02,1,0
1328,3090,2,2026-08-02,1,1
1329,3092,2,2026-08-02,1,1
1330,1049,2,2026-08-02,1,0
1331,3107,2,2026-08-02,1,0
1332,1071,2,2026-08-02,1,0
1333,3126,2,2026-08-02,1,1
1334,3126,3,2026-08-02,2,1
1335,3126,4,2026-08-02,3,1
1336,3147,3,2026-08-02,1,1
1337,3147,2,2026-08-02,2,1
1338,3147,4,2026-08-02,3,1
1339,3148,2,2026-08-02,1,0
1340,3156,2,2026-08-02,1,1
1341,1113,2,2026-08-02,1,1
1342,1115,2,2026-08-02,1,0
1343,1115,3,2026-08-02,2,0
1344,1125,2,2026-08-02,1,0
1345,3174,2,2026-08-02,1,1
1346,3174,3,2026-08-02,2,1
1347,3174,4,2026-08-02,3,1
1348,3189,2,2026-08-02,1,1
1349,3189,3,2026-08-02,2,1
1350,3205,2,2026-08-02,1,0
1351,1185,2,2026-08-02,1,1
1352,3258,2,2026-08-02,1,1
1353,1217,2,2026-08-02,1,0
1354,3267,2,2026-08-02,1,0
1355,3270,3,2026-08-02,1,0
1356,3270,2,2026-08-02,2,0
1357,1223,2,2026-08-02,1,1
1358,1223,3,2026-08-02,2,1
1359,1233,3,2026-08-02,1,0
1360,1233,4,2026-08-02,2,0
1361,1233,2,2026-08-02,3,0
1362,3290,2,2026-08-02,1,0
1363,1251,2,2026-08-02,1,1
1364,3301,2,2026-08-02,1,0
1365,3310,2,2026-08-02,1,1
1366,3310,4,2026-08-02,2,1
1367,3312,4,2026-08-02,1,1
1368,3312,2,2026-08-02,2,1
1369,3312,3,2026-08-02,3,1
1370,1265,2,2026-08-02,1,0
1371,1291,3,2026-08-02,1,0
1372,1291,2,2026-08-02,2,0
1373,3340,2,2026-08-02,1,1
1374,3344,2,2026-08-02,1,1
1375,3363,3,2026-08-02,1,1
1376,3363,4,2026-08-02,2,1
1377,3363,2,2026-08-02,3,1
1378,1335,2,2026-08-02,1,1
1379,1348,2,2026-08-02,1,0
1380,3401,2,2026-08-02,1,0
1381,1366,2,2026-08-02,1,0
1382,3427,2,2026-08-02,1,1
1383,1393,2,2026-08-02,1,0
1384,1395,2,2026-08-02,1,0
1385,3445,2,2026-08-02,1,1
1386,3445,3,2026-08-02,2,1
1387,3445,4,2026-08-02,3,1
1388,3458,2,2026-08-02,1,0
1389,3462,3,2026-08-02,1,1
1390,3462,4,2026-08-02,2,1
1391,3462,2,2026-08-02,3,1
1392,3463,2,2026-08-02,1,0
1393,1418,2,2026-08-02,1,1
1394,3476,2,2026-08-02,1,1
1395,3477,2,2026-08-02,1,0
1396,1434,2,2026-08-02,1,0
1397,1434,3,2026-08-02,2,0
1398,3491,4,2026-08-02,1,0
1399,3491,3,2026-08-02,2,0
1400,3491,2,2026-08-02,3,0
1401,1457,2,2026-08-02,1,0
1402,1477,2,2026-08-02,1,0
1403,1502,2,2026-08-02,1,1
1404,1509,2,2026-08-02,1,0
1405,1539,2,2026-08-02,1,0
1406,1542,2,2026-08-02,1,1
1407,1586,2,2026-08-02,1,0
1408,1625,2,2026-08-02,1,0
1409,1628,2,2026-08-02,1,0
1410,1628,3,2026-08-02,2,0
1411,1640,2,2026-08-02,1,1
1412,1694,2,2026-08-02,1,0
1413,1698,2,2026-08-02,1,0
1414,1726,2,2026-08-02,1,0
1415,1726,3,2026-08-02,2,0
1416,1737,4,2026-08-02,1,0
1417,1737,2,2026-08-02,2,0
1418,1737,3,2026-08-02,3,0
1419,1746,2,2026-08-02,1,0
1420,1750,2,2026-08-02,1,0
1421,1754,4,2026-08-02,1,0
1422,1754,3,2026-08-02,2,0
1423,1754,2,2026-08-02,3,0
1424,1781,2,2026-08-02,1,1
1425,1785,2,2026-08-02,1,1
1426,1799,2,2026-08-02,1,0
1427,1803,2,2026-08-02,1,0
1428,1836,2,2026-08-02,1,1
1429,1866,2,2026-08-02,1,1
1430,1902,2,2026-08-02,1,0
1431,1907,2,2026-08-02,1,1
1432,1910,2,2026-08-02,1,1
1433,1933,2,2026-08-02,1,1
1434,1934,3,2026-08-02,1,1
1435,1934,4,2026-08-02,2,1
1436,1934,2,2026-08-02,3,1
1437,2021,2,2026-08-02,1,1
1438,2043,2,2026-08-02,1,0
1439,2050,3,2026-08-02,1,1
1440,2074,3,2026-08-02,1,0
1441,2074,4,2026-08-02,2,0
1442,2116,3,2026-08-02,1,1
1443,94,3,2026-08-02,1,1
1444,102,3,2026-08-02,1,1
1445,127,3,2026-08-02,1,0
1446,131,3,2026-08-02,1,1
1447,132,3,2026-08-02,1,0
1448,2188,3,2026-08-02,1,0
1449,2201,3,2026-08-02,1,1
1450,2214,3,2026-08-02,1,0
1451,2217,3,2026-08-02,1,1
1452,200,3,2026-08-02,1,0
1453,224,3,2026-08-02,1,0
1454,2297,3,2026-08-02,1,0
1455,2333,3,2026-08-02,1,0
1456,2371,3,2026-08-02,1,1
1457,368,3,2026-08-02,1,1
1458,374,3,2026-08-02,1,0
1459,2438,3,2026-08-02,1,0
1460,2448,3,2026-08-02,1,1
1461,2491,3,2026-08-02,1,1
1462,2502,3,2026-08-02,1,0
1463,487,3,2026-08-02,1,0
1464,2543,3,2026-08-02,1,0
1465,512,3,2026-08-02,1,1
1466,534,3,2026-08-02,1,1
1467,2584,3,2026-08-02,1,0
1468,2588,3,2026-08-02,1,1
1469,2589,3,2026-08-02,1,1
1470,567,3,2026-08-02,1,1
1471,570,3,2026-08-02,1,0
1472,2619,3,2026-08-02,1,0
1473,2619,4,2026-08-02,2,0
1474,2621,3,2026-08-02,1,1
1475,2628,3,2026-08-02,1,0
1476,2697,3,2026-08-02,1,1
1477,2699,3,2026-08-02,1,1
1478,2704,3,2026-08-02,1,1
1479,2709,3,2026-08-02,1,0
1480,663,3,2026-08-02,1,1
1481,2714,3,2026-08-02,1,1
1482,2727,3,2026-08-02,1,0
1483,681,3,2026-08-02,1,0
1484,682,3,2026-08-02,1,1
1485,2735,3,2026-08-02,1,1
1486,698,3,2026-08-02,1,0
1487,2749,3,2026-08-02,1,1
1488,703,3,2026-08-02,1,0
1489,704,3,2026-08-02,1,0
1490,704,4,2026-08-02,2,0
1491,2760,3,2026-08-02,1,1
1492,2763,3,2026-08-02,1,1
1493,2774,3,2026-08-02,1,1
1494,734,3,2026-08-02,1,0
1495,2782,3,2026-08-02,1,0
1496,738,3,2026-08-02,1,1
1497,740,3,2026-08-02,1,1
1498,746,3,2026-08-02,1,0
1499,2807,3,2026-08-02,1,1
1500,2839,3,2026-08-02,1,1
1501,815,3,2026-08-02,1,1
1502,816,3,2026-08-02,1,0
1503,2893,3,2026-08-02,1,1
1504,851,3,2026-08-02,1,1
1505,861,3,2026-08-02,1,1
1506,2913,3,2026-08-02,1,1
1507,2913,4,2026-08-02,2,1
1508,866,3,2026-08-02,1,0
1509,2926,3,2026-08-02,1,1
1510,880,3,2026-08-02,1,1
1511,903,3,2026-08-02,1,0
1512,2956,3,2026-08-02,1,0
1513,921,3,2026-08-02,1,0
1514,939,3,2026-08-02,1,0
1515,954,3,2026-08-02,1,0
1516,3008,3,2026-08-02,1,1
1517,3014,3,2026-08-02,1,1
1518,1001,3,2026-08-02,1,0
1519,3071,4,2026-08-02,1,1
1520,3071,3,2026-08-02,2,1
1521,3084,3,2026-08-02,1,1
1522,1057,3,2026-08-02,1,0
1523,3118,3,2026-08-02,1,0
1524,1086,3,2026-08-02,1,0
1525,3146,3,2026-08-02,1,0
1526,1105,3,2026-08-02,1,0
1527,1122,3,2026-08-02,1,0
1528,3172,3,2026-08-02,1,1
1529,3192,3,2026-08-02,1,1
1530,3193,3,2026-08-02,1,0
1531,3206,3,2026-08-02,1,0
1532,3220,3,2026-08-02,1,0
1533,1191,3,2026-08-02,1,1
1534,1191,4,2026-08-02,2,1
1535,3241,3,2026-08-02,1,1
1536,3268,3,2026-08-02,1,1
1537,3276,3,2026-08-02,1,0
1538,3308,3,2026-08-02,1,0
1539,3362,4,2026-08-02,1,0
1540,3362,3,2026-08-02,2,0
1541,3373,3,2026-08-02,1,1
1542,1346,3,2026-08-02,1,1
1543,3398,3,2026-08-02,1,0
